,Date_YMD,Date_Hour,Presence or absence of a person,Accumulation of accidents
13644,2022-07-23,12:00,0,3
13645,2022-07-23,13:00,0,3
13646,2022-07-23,14:00,1,4
13647,2022-07-23,15:00,0,4
13648,2022-07-23,16:00,1,5
13649,2022-07-23,17:00,0,5
13650,2022-07-23,18:00,0,5
13651,2022-07-23,19:00,0,5
13652,2022-07-23,20:00,0,5
13653,2022-07-23,21:00,0,5
13654,2022-07-23,22:00,1,6
13655,2022-07-23,23:00,0,6
13656,2022-07-24,0:00,0,0
13657,2022-07-24,1:00,1,1
13658,2022-07-24,2:00,0,1
13659,2022-07-24,3:00,0,1
13660,2022-07-24,4:00,0,1
13661,2022-07-24,5:00,1,2
13662,2022-07-24,6:00,1,3
13663,2022-07-24,7:00,1,4
13664,2022-07-24,8:00,0,4
13665,2022-07-24,9:00,0,4
13666,2022-07-24,10:00,1,5
13667,2022-07-24,11:00,0,5
13668,2022-07-24,12:00,1,6
13669,2022-07-24,13:00,1,7
13670,2022-07-24,14:00,0,7
13671,2022-07-24,15:00,0,7
13672,2022-07-24,16:00,0,7
13673,2022-07-24,17:00,0,7
13674,2022-07-24,18:00,0,7
13675,2022-07-24,19:00,0,7
13676,2022-07-24,20:00,0,7
13677,2022-07-24,21:00,1,8
13678,2022-07-24,22:00,1,9
13679,2022-07-24,23:00,0,9
13680,2022-07-25,0:00,0,0
13681,2022-07-25,1:00,0,0
13682,2022-07-25,2:00,1,1
13683,2022-07-25,3:00,0,1
13684,2022-07-25,4:00,0,1
13685,2022-07-25,5:00,0,1
13686,2022-07-25,6:00,0,1
13687,2022-07-25,7:00,0,1
13688,2022-07-25,8:00,0,1
13689,2022-07-25,9:00,0,1
13690,2022-07-25,10:00,1,2
13691,2022-07-25,11:00,1,3
13692,2022-07-25,12:00,0,3
13693,2022-07-25,13:00,0,3
13694,2022-07-25,14:00,0,3
13695,2022-07-25,15:00,0,3
13696,2022-07-25,16:00,0,3
13697,2022-07-25,17:00,1,4
13698,2022-07-25,18:00,1,5
13699,2022-07-25,19:00,0,5
13700,2022-07-25,20:00,0,5
13701,2022-07-25,21:00,0,5
13702,2022-07-25,22:00,0,5
13703,2022-07-25,23:00,0,5
13704,2022-07-26,0:00,0,0
13705,2022-07-26,1:00,0,0
13706,2022-07-26,2:00,0,0
13707,2022-07-26,3:00,0,0
13708,2022-07-26,4:00,1,1
13709,2022-07-26,5:00,0,1
13710,2022-07-26,6:00,0,1
13711,2022-07-26,7:00,0,1
13712,2022-07-26,8:00,1,2
13713,2022-07-26,9:00,0,2
13714,2022-07-26,10:00,1,3
13715,2022-07-26,11:00,0,3
13716,2022-07-26,12:00,0,3
13717,2022-07-26,13:00,1,4
13718,2022-07-26,14:00,1,5
13719,2022-07-26,15:00,1,6
13720,2022-07-26,16:00,0,6
13721,2022-07-26,17:00,0,6
13722,2022-07-26,18:00,1,7
13723,2022-07-26,19:00,1,8
13724,2022-07-26,20:00,0,8
13725,2022-07-26,21:00,1,9
13726,2022-07-26,22:00,0,9
13727,2022-07-26,23:00,1,10
13728,2022-07-27,0:00,0,0
13729,2022-07-27,1:00,1,1
13730,2022-07-27,2:00,0,1
13731,2022-07-27,3:00,0,1
13732,2022-07-27,4:00,0,1
13733,2022-07-27,5:00,0,1
13734,2022-07-27,6:00,1,2
13735,2022-07-27,7:00,0,2
13736,2022-07-27,8:00,0,2
13737,2022-07-27,9:00,0,2
13738,2022-07-27,10:00,0,2
13739,2022-07-27,11:00,0,2
13740,2022-07-27,12:00,1,3
13741,2022-07-27,13:00,0,3
13742,2022-07-27,14:00,0,3
13743,2022-07-27,15:00,0,3
13744,2022-07-27,16:00,1,4
13745,2022-07-27,17:00,0,4
13746,2022-07-27,18:00,0,4
13747,2022-07-27,19:00,1,5
13748,2022-07-27,20:00,0,5
13749,2022-07-27,21:00,0,5
13750,2022-07-27,22:00,0,5
13751,2022-07-27,23:00,0,5
13752,2022-07-28,0:00,1,1
13753,2022-07-28,1:00,0,1
13754,2022-07-28,2:00,1,2
13755,2022-07-28,3:00,0,2
13756,2022-07-28,4:00,0,2
13757,2022-07-28,5:00,0,2
13758,2022-07-28,6:00,0,2
13759,2022-07-28,7:00,1,3
13760,2022-07-28,8:00,1,4
13761,2022-07-28,9:00,0,4
13762,2022-07-28,10:00,0,4
13763,2022-07-28,11:00,0,4
13764,2022-07-28,12:00,0,4
13765,2022-07-28,13:00,0,4
13766,2022-07-28,14:00,0,4
13767,2022-07-28,15:00,1,5
13768,2022-07-28,16:00,0,5
13769,2022-07-28,17:00,1,6
13770,2022-07-28,18:00,0,6
13771,2022-07-28,19:00,0,6
13772,2022-07-28,20:00,1,7
13773,2022-07-28,21:00,1,8
13774,2022-07-28,22:00,0,8
13775,2022-07-28,23:00,0,8
13776,2022-07-29,0:00,0,0
13777,2022-07-29,1:00,0,0
13778,2022-07-29,2:00,0,0
13779,2022-07-29,3:00,1,1
13780,2022-07-29,4:00,1,2
13781,2022-07-29,5:00,0,2
13782,2022-07-29,6:00,0,2
13783,2022-07-29,7:00,1,3
13784,2022-07-29,8:00,0,3
13785,2022-07-29,9:00,0,3
13786,2022-07-29,10:00,0,3
13787,2022-07-29,11:00,0,3
13788,2022-07-29,12:00,1,4
13789,2022-07-29,13:00,0,4
13790,2022-07-29,14:00,0,4
13791,2022-07-29,15:00,0,4
13792,2022-07-29,16:00,0,4
13793,2022-07-29,17:00,1,5
13794,2022-07-29,18:00,0,5
13795,2022-07-29,19:00,1,6
13796,2022-07-29,20:00,1,7
13797,2022-07-29,21:00,0,7
13798,2022-07-29,22:00,0,7
13799,2022-07-29,23:00,1,8
13800,2022-07-30,0:00,1,1
13801,2022-07-30,1:00,0,1
13802,2022-07-30,2:00,0,1
13803,2022-07-30,3:00,1,2
13804,2022-07-30,4:00,0,2
13805,2022-07-30,5:00,0,2
13806,2022-07-30,6:00,0,2
13807,2022-07-30,7:00,1,3
13808,2022-07-30,8:00,0,3
13809,2022-07-30,9:00,0,3
13810,2022-07-30,10:00,0,3
13811,2022-07-30,11:00,0,3
13812,2022-07-30,12:00,0,3
13813,2022-07-30,13:00,0,3
13814,2022-07-30,14:00,0,3
13815,2022-07-30,15:00,0,3
13816,2022-07-30,16:00,1,4
13817,2022-07-30,17:00,1,5
13818,2022-07-30,18:00,0,5
13819,2022-07-30,19:00,0,5
13820,2022-07-30,20:00,1,6
13821,2022-07-30,21:00,1,7
13822,2022-07-30,22:00,0,7
13823,2022-07-30,23:00,0,7
13824,2022-07-31,0:00,1,1
13825,2022-07-31,1:00,0,1
13826,2022-07-31,2:00,0,1
13827,2022-07-31,3:00,0,1
13828,2022-07-31,4:00,0,1
13829,2022-07-31,5:00,0,1
13830,2022-07-31,6:00,0,1
13831,2022-07-31,7:00,1,2
13832,2022-07-31,8:00,0,2
13833,2022-07-31,9:00,0,2
13834,2022-07-31,10:00,1,3
13835,2022-07-31,11:00,0,3
13836,2022-07-31,12:00,0,3
13837,2022-07-31,13:00,0,3
13838,2022-07-31,14:00,1,4
13839,2022-07-31,15:00,1,5
13840,2022-07-31,16:00,0,5
13841,2022-07-31,17:00,1,6
13842,2022-07-31,18:00,0,6
13843,2022-07-31,19:00,1,7
13844,2022-07-31,20:00,0,7
13845,2022-07-31,21:00,0,7
13846,2022-07-31,22:00,0,7
13847,2022-07-31,23:00,1,8
13848,2022-08-01,0:00,0,0
13849,2022-08-01,1:00,0,0
13850,2022-08-01,2:00,1,1
13851,2022-08-01,3:00,0,1
13852,2022-08-01,4:00,1,2
13853,2022-08-01,5:00,1,3
13854,2022-08-01,6:00,1,4
13855,2022-08-01,7:00,0,4
13856,2022-08-01,8:00,0,4
13857,2022-08-01,9:00,1,5
13858,2022-08-01,10:00,0,5
13859,2022-08-01,11:00,1,6
13860,2022-08-01,12:00,1,7
13861,2022-08-01,13:00,0,7
13862,2022-08-01,14:00,0,7
13863,2022-08-01,15:00,0,7
13864,2022-08-01,16:00,0,7
13865,2022-08-01,17:00,1,8
13866,2022-08-01,18:00,0,8
13867,2022-08-01,19:00,0,8
13868,2022-08-01,20:00,0,8
13869,2022-08-01,21:00,0,8
13870,2022-08-01,22:00,0,8
13871,2022-08-01,23:00,0,8
13872,2022-08-02,0:00,1,1
13873,2022-08-02,1:00,0,1
13874,2022-08-02,2:00,0,1
13875,2022-08-02,3:00,0,1
13876,2022-08-02,4:00,0,1
13877,2022-08-02,5:00,1,2
13878,2022-08-02,6:00,1,3
13879,2022-08-02,7:00,1,4
13880,2022-08-02,8:00,0,4
13881,2022-08-02,9:00,0,4
13882,2022-08-02,10:00,0,4
13883,2022-08-02,11:00,1,5
13884,2022-08-02,12:00,0,5
13885,2022-08-02,13:00,0,5
13886,2022-08-02,14:00,1,6
13887,2022-08-02,15:00,1,7
13888,2022-08-02,16:00,0,7
13889,2022-08-02,17:00,0,7
13890,2022-08-02,18:00,1,8
13891,2022-08-02,19:00,0,8
13892,2022-08-02,20:00,0,8
13893,2022-08-02,21:00,1,9
13894,2022-08-02,22:00,0,9
13895,2022-08-02,23:00,0,9
13896,2022-08-03,0:00,0,0
13897,2022-08-03,1:00,0,0
13898,2022-08-03,2:00,0,0
13899,2022-08-03,3:00,1,1
13900,2022-08-03,4:00,0,1
13901,2022-08-03,5:00,0,1
13902,2022-08-03,6:00,0,1
13903,2022-08-03,7:00,0,1
13904,2022-08-03,8:00,1,2
13905,2022-08-03,9:00,0,2
13906,2022-08-03,10:00,1,3
13907,2022-08-03,11:00,0,3
13908,2022-08-03,12:00,0,3
13909,2022-08-03,13:00,1,4
13910,2022-08-03,14:00,1,5
13911,2022-08-03,15:00,0,5
13912,2022-08-03,16:00,0,5
13913,2022-08-03,17:00,0,5
13914,2022-08-03,18:00,0,5
13915,2022-08-03,19:00,0,5
13916,2022-08-03,20:00,0,5
13917,2022-08-03,21:00,1,6
13918,2022-08-03,22:00,0,6
13919,2022-08-03,23:00,0,6
13920,2022-08-04,0:00,0,0
13921,2022-08-04,1:00,0,0
13922,2022-08-04,2:00,0,0
13923,2022-08-04,3:00,1,1
13924,2022-08-04,4:00,1,2
13925,2022-08-04,5:00,0,2
13926,2022-08-04,6:00,1,3
13927,2022-08-04,7:00,0,3
13928,2022-08-04,8:00,0,3
13929,2022-08-04,9:00,1,4
13930,2022-08-04,10:00,0,4
13931,2022-08-04,11:00,0,4
13932,2022-08-04,12:00,0,4
13933,2022-08-04,13:00,0,4
13934,2022-08-04,14:00,1,5
13935,2022-08-04,15:00,0,5
13936,2022-08-04,16:00,0,5
13937,2022-08-04,17:00,0,5
13938,2022-08-04,18:00,0,5
13939,2022-08-04,19:00,1,6
13940,2022-08-04,20:00,1,7
13941,2022-08-04,21:00,0,7
13942,2022-08-04,22:00,0,7
13943,2022-08-04,23:00,1,8
13944,2022-08-05,0:00,0,0
13945,2022-08-05,1:00,1,1
13946,2022-08-05,2:00,0,1
13947,2022-08-05,3:00,0,1
13948,2022-08-05,4:00,0,1
13949,2022-08-05,5:00,1,2
13950,2022-08-05,6:00,0,2
13951,2022-08-05,7:00,0,2
13952,2022-08-05,8:00,1,3
13953,2022-08-05,9:00,0,3
13954,2022-08-05,10:00,1,4
13955,2022-08-05,11:00,0,4
13956,2022-08-05,12:00,1,5
13957,2022-08-05,13:00,0,5
13958,2022-08-05,14:00,1,6
13959,2022-08-05,15:00,0,6
13960,2022-08-05,16:00,0,6
13961,2022-08-05,17:00,0,6
13962,2022-08-05,18:00,1,7
13963,2022-08-05,19:00,0,7
13964,2022-08-05,20:00,0,7
13965,2022-08-05,21:00,0,7
13966,2022-08-05,22:00,0,7
13967,2022-08-05,23:00,0,7
13968,2022-08-06,0:00,0,0
13969,2022-08-06,1:00,1,1
13970,2022-08-06,2:00,1,2
13971,2022-08-06,3:00,0,2
13972,2022-08-06,4:00,1,3
13973,2022-08-06,5:00,0,3
13974,2022-08-06,6:00,1,4
13975,2022-08-06,7:00,1,5
13976,2022-08-06,8:00,0,5
13977,2022-08-06,9:00,1,6
13978,2022-08-06,10:00,0,6
13979,2022-08-06,11:00,0,6
13980,2022-08-06,12:00,0,6
13981,2022-08-06,13:00,0,6
13982,2022-08-06,14:00,1,7
13983,2022-08-06,15:00,1,8
13984,2022-08-06,16:00,0,8
13985,2022-08-06,17:00,0,8
13986,2022-08-06,18:00,1,9
13987,2022-08-06,19:00,0,9
13988,2022-08-06,20:00,0,9
13989,2022-08-06,21:00,0,9
13990,2022-08-06,22:00,1,10
13991,2022-08-06,23:00,0,10
13992,2022-08-07,0:00,0,0
13993,2022-08-07,1:00,1,1
13994,2022-08-07,2:00,0,1
13995,2022-08-07,3:00,0,1
13996,2022-08-07,4:00,0,1
13997,2022-08-07,5:00,0,1
13998,2022-08-07,6:00,0,1
13999,2022-08-07,7:00,0,1
14000,2022-08-07,8:00,1,2
14001,2022-08-07,9:00,1,3
14002,2022-08-07,10:00,0,3
14003,2022-08-07,11:00,0,3
14004,2022-08-07,12:00,0,3
14005,2022-08-07,13:00,0,3
14006,2022-08-07,14:00,0,3
14007,2022-08-07,15:00,0,3
14008,2022-08-07,16:00,0,3
14009,2022-08-07,17:00,1,4
14010,2022-08-07,18:00,0,4
14011,2022-08-07,19:00,1,5
14012,2022-08-07,20:00,0,5
14013,2022-08-07,21:00,1,6
14014,2022-08-07,22:00,1,7
14015,2022-08-07,23:00,0,7
14016,2022-08-08,0:00,0,0
14017,2022-08-08,1:00,0,0
14018,2022-08-08,2:00,1,1
14019,2022-08-08,3:00,0,1
14020,2022-08-08,4:00,1,2
14021,2022-08-08,5:00,1,3
14022,2022-08-08,6:00,0,3
14023,2022-08-08,7:00,1,4
14024,2022-08-08,8:00,1,5
14025,2022-08-08,9:00,1,6
14026,2022-08-08,10:00,0,6
14027,2022-08-08,11:00,0,6
14028,2022-08-08,12:00,1,7
14029,2022-08-08,13:00,0,7
14030,2022-08-08,14:00,0,7
14031,2022-08-08,15:00,0,7
14032,2022-08-08,16:00,0,7
14033,2022-08-08,17:00,0,7
14034,2022-08-08,18:00,0,7
14035,2022-08-08,19:00,0,7
14036,2022-08-08,20:00,0,7
14037,2022-08-08,21:00,0,7
14038,2022-08-08,22:00,0,7
14039,2022-08-08,23:00,0,7
14040,2022-08-09,0:00,1,1
14041,2022-08-09,1:00,0,1
14042,2022-08-09,2:00,0,1
14043,2022-08-09,3:00,0,1
14044,2022-08-09,4:00,0,1
14045,2022-08-09,5:00,1,2
14046,2022-08-09,6:00,0,2
14047,2022-08-09,7:00,1,3
14048,2022-08-09,8:00,0,3
14049,2022-08-09,9:00,0,3
14050,2022-08-09,10:00,0,3
14051,2022-08-09,11:00,0,3
14052,2022-08-09,12:00,0,3
14053,2022-08-09,13:00,0,3
14054,2022-08-09,14:00,0,3
14055,2022-08-09,15:00,1,4
14056,2022-08-09,16:00,0,4
14057,2022-08-09,17:00,1,5
14058,2022-08-09,18:00,1,6
14059,2022-08-09,19:00,0,6
14060,2022-08-09,20:00,0,6
14061,2022-08-09,21:00,1,7
14062,2022-08-09,22:00,0,7
14063,2022-08-09,23:00,1,8
14064,2022-08-10,0:00,0,0
14065,2022-08-10,1:00,0,0
14066,2022-08-10,2:00,0,0
14067,2022-08-10,3:00,1,1
14068,2022-08-10,4:00,0,1
14069,2022-08-10,5:00,0,1
14070,2022-08-10,6:00,0,1
14071,2022-08-10,7:00,1,2
14072,2022-08-10,8:00,0,2
14073,2022-08-10,9:00,0,2
14074,2022-08-10,10:00,1,3
14075,2022-08-10,11:00,0,3
14076,2022-08-10,12:00,1,4
14077,2022-08-10,13:00,0,4
14078,2022-08-10,14:00,1,5
14079,2022-08-10,15:00,0,5
14080,2022-08-10,16:00,0,5
14081,2022-08-10,17:00,0,5
14082,2022-08-10,18:00,1,6
14083,2022-08-10,19:00,0,6
14084,2022-08-10,20:00,0,6
14085,2022-08-10,21:00,1,7
14086,2022-08-10,22:00,1,8
14087,2022-08-10,23:00,0,8
14088,2022-08-11,0:00,0,0
14089,2022-08-11,1:00,1,1
14090,2022-08-11,2:00,0,1
14091,2022-08-11,3:00,0,1
14092,2022-08-11,4:00,0,1
14093,2022-08-11,5:00,0,1
14094,2022-08-11,6:00,0,1
14095,2022-08-11,7:00,0,1
14096,2022-08-11,8:00,0,1
14097,2022-08-11,9:00,1,2
14098,2022-08-11,10:00,0,2
14099,2022-08-11,11:00,1,3
14100,2022-08-11,12:00,0,3
14101,2022-08-11,13:00,0,3
14102,2022-08-11,14:00,1,4
14103,2022-08-11,15:00,0,4
14104,2022-08-11,16:00,1,5
14105,2022-08-11,17:00,1,6
14106,2022-08-11,18:00,1,7
14107,2022-08-11,19:00,0,7
14108,2022-08-11,20:00,0,7
14109,2022-08-11,21:00,0,7
14110,2022-08-11,22:00,0,7
14111,2022-08-11,23:00,0,7
14112,2022-08-12,0:00,1,1
14113,2022-08-12,1:00,1,2
14114,2022-08-12,2:00,0,2
14115,2022-08-12,3:00,1,3
14116,2022-08-12,4:00,1,4
14117,2022-08-12,5:00,0,4
14118,2022-08-12,6:00,1,5
14119,2022-08-12,7:00,0,5
14120,2022-08-12,8:00,1,6
14121,2022-08-12,9:00,1,7
14122,2022-08-12,10:00,0,7
14123,2022-08-12,11:00,0,7
14124,2022-08-12,12:00,0,7
14125,2022-08-12,13:00,0,7
14126,2022-08-12,14:00,0,7
14127,2022-08-12,15:00,1,8
14128,2022-08-12,16:00,0,8
14129,2022-08-12,17:00,0,8
14130,2022-08-12,18:00,0,8
14131,2022-08-12,19:00,1,9
14132,2022-08-12,20:00,1,10
14133,2022-08-12,21:00,0,10
14134,2022-08-12,22:00,0,10
14135,2022-08-12,23:00,1,11
14136,2022-08-13,0:00,0,0
14137,2022-08-13,1:00,0,0
14138,2022-08-13,2:00,0,0
14139,2022-08-13,3:00,1,1
14140,2022-08-13,4:00,1,2
14141,2022-08-13,5:00,0,2
14142,2022-08-13,6:00,0,2
14143,2022-08-13,7:00,1,3
14144,2022-08-13,8:00,1,4
14145,2022-08-13,9:00,1,5
14146,2022-08-13,10:00,0,5
14147,2022-08-13,11:00,1,6
14148,2022-08-13,12:00,0,6
14149,2022-08-13,13:00,0,6
14150,2022-08-13,14:00,0,6
14151,2022-08-13,15:00,0,6
14152,2022-08-13,16:00,1,7
14153,2022-08-13,17:00,1,8
14154,2022-08-13,18:00,1,9
14155,2022-08-13,19:00,0,9
14156,2022-08-13,20:00,1,10
14157,2022-08-13,21:00,0,10
14158,2022-08-13,22:00,0,10
14159,2022-08-13,23:00,0,10
14160,2022-08-14,0:00,0,0
14161,2022-08-14,1:00,1,1
14162,2022-08-14,2:00,1,2
14163,2022-08-14,3:00,0,2
14164,2022-08-14,4:00,1,3
14165,2022-08-14,5:00,1,4
14166,2022-08-14,6:00,0,4
14167,2022-08-14,7:00,0,4
14168,2022-08-14,8:00,0,4
14169,2022-08-14,9:00,1,5
14170,2022-08-14,10:00,0,5
14171,2022-08-14,11:00,0,5
14172,2022-08-14,12:00,0,5
14173,2022-08-14,13:00,0,5
14174,2022-08-14,14:00,0,5
14175,2022-08-14,15:00,0,5
14176,2022-08-14,16:00,0,5
14177,2022-08-14,17:00,0,5
14178,2022-08-14,18:00,1,6
14179,2022-08-14,19:00,0,6
14180,2022-08-14,20:00,0,6
14181,2022-08-14,21:00,0,6
14182,2022-08-14,22:00,0,6
14183,2022-08-14,23:00,0,6
14184,2022-08-15,0:00,0,0
14185,2022-08-15,1:00,1,1
14186,2022-08-15,2:00,0,1
14187,2022-08-15,3:00,1,2
14188,2022-08-15,4:00,0,2
14189,2022-08-15,5:00,0,2
14190,2022-08-15,6:00,1,3
14191,2022-08-15,7:00,0,3
14192,2022-08-15,8:00,0,3
14193,2022-08-15,9:00,1,4
14194,2022-08-15,10:00,0,4
14195,2022-08-15,11:00,0,4
14196,2022-08-15,12:00,1,5
14197,2022-08-15,13:00,0,5
14198,2022-08-15,14:00,0,5
14199,2022-08-15,15:00,0,5
14200,2022-08-15,16:00,1,6
14201,2022-08-15,17:00,1,7
14202,2022-08-15,18:00,0,7
14203,2022-08-15,19:00,1,8
14204,2022-08-15,20:00,0,8
14205,2022-08-15,21:00,0,8
14206,2022-08-15,22:00,0,8
14207,2022-08-15,23:00,1,9
14208,2022-08-16,0:00,0,0
14209,2022-08-16,1:00,0,0
14210,2022-08-16,2:00,0,0
14211,2022-08-16,3:00,0,0
14212,2022-08-16,4:00,0,0
14213,2022-08-16,5:00,1,1
14214,2022-08-16,6:00,0,1
14215,2022-08-16,7:00,1,2
14216,2022-08-16,8:00,0,2
14217,2022-08-16,9:00,0,2
14218,2022-08-16,10:00,0,2
14219,2022-08-16,11:00,0,2
14220,2022-08-16,12:00,0,2
14221,2022-08-16,13:00,0,2
14222,2022-08-16,14:00,0,2
14223,2022-08-16,15:00,1,3
14224,2022-08-16,16:00,1,4
14225,2022-08-16,17:00,1,5
14226,2022-08-16,18:00,1,6
14227,2022-08-16,19:00,0,6
14228,2022-08-16,20:00,0,6
14229,2022-08-16,21:00,0,6
14230,2022-08-16,22:00,0,6
14231,2022-08-16,23:00,0,6
14232,2022-08-17,0:00,0,0
14233,2022-08-17,1:00,0,0
14234,2022-08-17,2:00,1,1
14235,2022-08-17,3:00,0,1
14236,2022-08-17,4:00,1,2
14237,2022-08-17,5:00,1,3
14238,2022-08-17,6:00,0,3
14239,2022-08-17,7:00,0,3
14240,2022-08-17,8:00,1,4
14241,2022-08-17,9:00,1,5
14242,2022-08-17,10:00,0,5
14243,2022-08-17,11:00,1,6
14244,2022-08-17,12:00,0,6
14245,2022-08-17,13:00,0,6
14246,2022-08-17,14:00,0,6
14247,2022-08-17,15:00,0,6
14248,2022-08-17,16:00,1,7
14249,2022-08-17,17:00,1,8
14250,2022-08-17,18:00,1,9
14251,2022-08-17,19:00,1,10
14252,2022-08-17,20:00,0,10
14253,2022-08-17,21:00,0,10
14254,2022-08-17,22:00,1,11
14255,2022-08-17,23:00,1,12
14256,2022-08-18,0:00,0,0
14257,2022-08-18,1:00,0,0
14258,2022-08-18,2:00,0,0
14259,2022-08-18,3:00,1,1
14260,2022-08-18,4:00,0,1
14261,2022-08-18,5:00,0,1
14262,2022-08-18,6:00,1,2
14263,2022-08-18,7:00,0,2
14264,2022-08-18,8:00,1,3
14265,2022-08-18,9:00,0,3
14266,2022-08-18,10:00,0,3
14267,2022-08-18,11:00,1,4
14268,2022-08-18,12:00,0,4
14269,2022-08-18,13:00,1,5
14270,2022-08-18,14:00,1,6
14271,2022-08-18,15:00,1,7
14272,2022-08-18,16:00,1,8
14273,2022-08-18,17:00,1,9
14274,2022-08-18,18:00,0,9
14275,2022-08-18,19:00,0,9
14276,2022-08-18,20:00,1,10
14277,2022-08-18,21:00,0,10
14278,2022-08-18,22:00,0,10
14279,2022-08-18,23:00,0,10
14280,2022-08-19,0:00,0,0
14281,2022-08-19,1:00,1,1
14282,2022-08-19,2:00,0,1
14283,2022-08-19,3:00,0,1
14284,2022-08-19,4:00,0,1
14285,2022-08-19,5:00,0,1
14286,2022-08-19,6:00,0,1
14287,2022-08-19,7:00,0,1
14288,2022-08-19,8:00,0,1
14289,2022-08-19,9:00,1,2
14290,2022-08-19,10:00,0,2
14291,2022-08-19,11:00,1,3
14292,2022-08-19,12:00,1,4
14293,2022-08-19,13:00,1,5
14294,2022-08-19,14:00,0,5
14295,2022-08-19,15:00,0,5
14296,2022-08-19,16:00,1,6
14297,2022-08-19,17:00,0,6
14298,2022-08-19,18:00,0,6
14299,2022-08-19,19:00,0,6
14300,2022-08-19,20:00,0,6
14301,2022-08-19,21:00,0,6
14302,2022-08-19,22:00,0,6
14303,2022-08-19,23:00,0,6
14304,2022-08-20,0:00,1,1
14305,2022-08-20,1:00,1,2
14306,2022-08-20,2:00,0,2
14307,2022-08-20,3:00,0,2
14308,2022-08-20,4:00,0,2
14309,2022-08-20,5:00,0,2
14310,2022-08-20,6:00,1,3
14311,2022-08-20,7:00,1,4
14312,2022-08-20,8:00,0,4
14313,2022-08-20,9:00,0,4
14314,2022-08-20,10:00,0,4
14315,2022-08-20,11:00,0,4
14316,2022-08-20,12:00,0,4
14317,2022-08-20,13:00,0,4
14318,2022-08-20,14:00,0,4
14319,2022-08-20,15:00,1,5
14320,2022-08-20,16:00,1,6
14321,2022-08-20,17:00,0,6
14322,2022-08-20,18:00,0,6
14323,2022-08-20,19:00,0,6
14324,2022-08-20,20:00,0,6
14325,2022-08-20,21:00,0,6
14326,2022-08-20,22:00,1,7
14327,2022-08-20,23:00,0,7
14328,2022-08-21,0:00,0,0
14329,2022-08-21,1:00,1,1
14330,2022-08-21,2:00,0,1
14331,2022-08-21,3:00,0,1
14332,2022-08-21,4:00,0,1
14333,2022-08-21,5:00,0,1
14334,2022-08-21,6:00,0,1
14335,2022-08-21,7:00,0,1
14336,2022-08-21,8:00,0,1
14337,2022-08-21,9:00,1,2
14338,2022-08-21,10:00,1,3
14339,2022-08-21,11:00,1,4
14340,2022-08-21,12:00,0,4
14341,2022-08-21,13:00,0,4
14342,2022-08-21,14:00,0,4
14343,2022-08-21,15:00,0,4
14344,2022-08-21,16:00,0,4
14345,2022-08-21,17:00,0,4
14346,2022-08-21,18:00,1,5
14347,2022-08-21,19:00,0,5
14348,2022-08-21,20:00,0,5
14349,2022-08-21,21:00,0,5
14350,2022-08-21,22:00,1,6
14351,2022-08-21,23:00,1,7
14352,2022-08-22,0:00,0,0
14353,2022-08-22,1:00,0,0
14354,2022-08-22,2:00,0,0
14355,2022-08-22,3:00,0,0
14356,2022-08-22,4:00,0,0
14357,2022-08-22,5:00,1,1
14358,2022-08-22,6:00,0,1
14359,2022-08-22,7:00,0,1
14360,2022-08-22,8:00,0,1
14361,2022-08-22,9:00,0,1
14362,2022-08-22,10:00,0,1
14363,2022-08-22,11:00,0,1
14364,2022-08-22,12:00,0,1
14365,2022-08-22,13:00,0,1
14366,2022-08-22,14:00,0,1
14367,2022-08-22,15:00,0,1
14368,2022-08-22,16:00,0,1
14369,2022-08-22,17:00,0,1
14370,2022-08-22,18:00,0,1
14371,2022-08-22,19:00,0,1
14372,2022-08-22,20:00,1,2
14373,2022-08-22,21:00,0,2
14374,2022-08-22,22:00,0,2
14375,2022-08-22,23:00,0,2
14376,2022-08-23,0:00,0,0
14377,2022-08-23,1:00,0,0
14378,2022-08-23,2:00,0,0
14379,2022-08-23,3:00,0,0
14380,2022-08-23,4:00,0,0
14381,2022-08-23,5:00,0,0
14382,2022-08-23,6:00,0,0
14383,2022-08-23,7:00,0,0
14384,2022-08-23,8:00,0,0
14385,2022-08-23,9:00,0,0
14386,2022-08-23,10:00,1,1
14387,2022-08-23,11:00,0,1
14388,2022-08-23,12:00,0,1
14389,2022-08-23,13:00,1,2
14390,2022-08-23,14:00,0,2
14391,2022-08-23,15:00,0,2
14392,2022-08-23,16:00,0,2
14393,2022-08-23,17:00,0,2
14394,2022-08-23,18:00,0,2
14395,2022-08-23,19:00,1,3
14396,2022-08-23,20:00,0,3
14397,2022-08-23,21:00,1,4
14398,2022-08-23,22:00,0,4
14399,2022-08-23,23:00,0,4
14400,2022-08-24,0:00,1,1
14401,2022-08-24,1:00,0,1
14402,2022-08-24,2:00,0,1
14403,2022-08-24,3:00,0,1
14404,2022-08-24,4:00,0,1
14405,2022-08-24,5:00,0,1
14406,2022-08-24,6:00,0,1
14407,2022-08-24,7:00,0,1
14408,2022-08-24,8:00,0,1
14409,2022-08-24,9:00,0,1
14410,2022-08-24,10:00,0,1
14411,2022-08-24,11:00,1,2
14412,2022-08-24,12:00,1,3
14413,2022-08-24,13:00,1,4
14414,2022-08-24,14:00,0,4
14415,2022-08-24,15:00,0,4
14416,2022-08-24,16:00,1,5
14417,2022-08-24,17:00,0,5
14418,2022-08-24,18:00,0,5
